pcap,0
12358583798202300644_china,0
14069105204657175270_china,0
11506092873447004125_india,1
15389055301877957415_india,1
9872849365366709052_us,2
15696463979130913420_us,2
16854874881523353325_us,2
3359522776426519277_india,1
13365957253030657572_china,0
1151965351502359973_us,2
15754455698115015385_india,1
17638532758057681031_india,1
9820175599977245249_china,0
10727528665274157954_china,0
18301540419038822840_us,2
10938051176931355233_india,1
3472444827289061252_india,1
15125966117823392054_india,1
148192047132576075_india,1
735609718172071309_india,1
14008028025797502278_india,1
18439942427610405272_india,1
16224662946046458667_us,2
1346470874706479482_india,1
3213348536523204869_us,2
15061357656167652312_us,2
8864059154043342512_india,1
13549610756391423474_us,2
15332363935608245190_china,0
2534322852282280970_china,0
11515047305250114228_india,1
8494872374939806977_india,1
6785323971786633501_india,1
17930102737584245118_india,1
1573074207247582438_us,2
10817428982444594640_china,0
10728710842143932017_us,2
5784904706466775498_china,0
18131537066923990742_china,0
13985537923854001014_us,2
16412022763137015999_india,1
12857232237465541676_us,2
7665410011684675608_us,2
3331985804030131300_india,1
15366995159345155212_us,2
10994904428058964517_china,0
7069957751365795065_india,1
16205308805528100728_us,2
14285869513001313695_india,1
1788243216488843186_china,0
1479909028032759016_us,2
6335083487048497837_us,2
11262997362990361398_china,0
6219025834376225841_india,1
15204107211065220887_india,1
6454505522245634997_india,1
9447432708795493301_india,1
13293522504192976260_us,2
5185175694501437785_india,1
1196830922230897733_india,1
13672868966436737214_india,1
8980619071083608499_us,2
9109839643288513014_us,2
9324697236451526590_us,2
15836659436371820187_us,2
588377063117916991_us,2
765670245034074499_us,2
14757939002640375491_india,1
9352691526847310283_india,1
6053358764987919264_china,0
16822153824465836774_india,1
8178032843058865740_india,1
292273638962915745_india,1
9762457505546150040_india,1
5595740762212657218_india,1
12402188385551411149_india,1
5088047006042737700_china,0
2002785274869085423_india,1
7333450760516942447_china,0
6276831821328975186_india,1
14212975416951481485_china,0
9064055379357225527_india,1
5261685407227633471_india,1
571018284470516142_us,2
4225627852146456409_us,2
7829234181100185458_india,1
16303848711803958489_india,1
15135689300718014956_china,0
13604783125885412886_india,1
13213054937942581088_india,1
4369804071775398018_india,1
2250407797907009380_india,1
12949034031821614779_china,0
3511129219141135781_us,2
13897740406116917469_china,0
15369457147683071554_us,2
15306907869653433949_india,1
6767846226421299933_china,0
14563479008522533715_china,0
7774448415358482090_india,1
17655986352124609139_us,2
7049790488704755793_india,1
9490420376860722251_india,1
14967170478799049617_china,0
14331764733915421474_china,0
2004873589963862631_china,0
2487961789324386260_india,1
12133668174300860030_us,2
1657880826705893514_china,0
14271711133013443777_us,2
4828049028031472924_us,2
16024646522823910180_us,2
7868243289894158104_china,0
1866643304209908614_us,2
7585129863349777040_china,0
5359317006914707051_india,1
3244438149265628388_us,2
12638562860026854112_india,1
2780875215676568653_india,1
2379574743438010419_china,0
12049464775867748185_china,0
10762943687658887654_china,0
15859481499427048268_china,0
16074038559589252786_china,0
2222739169627399765_india,1
4422806310227588038_india,1
1413402017147001156_us,2
13363385823432245934_us,2
233890245036079773_china,0
16282510998652972115_china,0
2886092582316432486_india,1
17836392029005191035_china,0
10629725831088751900_india,1
11940464637638413680_us,2
12399198052412260130_us,2
10362933116423723938_india,1
4140386263919155157_china,0
4844478889670307109_china,0
9570671917157414456_china,0
4629971780655521047_china,0
10707059978503701969_india,1
1338409187981192095_us,2
3457268156388434132_us,2
13236524052276412878_india,1
17576825883230613644_us,2
16103954032814320815_china,0
15806869049900379769_us,2
14169341916147949314_india,1
275698291174078738_us,2
13574273803552691363_china,0
1316024526242039004_us,2
14942817614048907578_us,2
14891582851147915855_india,1
13529419606650065837_india,1
16413093195840406531_china,0
5685854594871258770_us,2
15602547639958652945_china,0
15249825462200723083_china,0
8082560269165531287_india,1
1720094203959373804_us,2
10333666458222250922_us,2
12474979548873589280_china,0
10053639527312010146_us,2
10725741274606403713_india,1
4742112456534002934_us,2
9729615757064431094_china,0
4834683467110599272_india,1
18098785009707763795_china,0
4043467883550952839_us,2
7969051749871816059_us,2
11042716667542513315_china,0
3540288593249185412_india,1
14278876195212435156_china,0
2356301980961529775_us,2
5026912087542180369_india,1
11794776447928121159_us,2
12555823075852494433_china,0
10795900417372503281_india,1
13035795934059012301_us,2
10028359808845835191_china,0
2264685147985103784_china,0
15886153601384154810_india,1
17311166621352978803_china,0
5264570293831379291_india,1
8220745247894388670_india,1
16513623827844046292_india,1
7010155335676535702_china,0
5097946922418706983_india,1
13730787684813035396_china,0
9698951750221045630_us,2
11682177833108206457_china,0
1662757698482840340_us,2
17991233111871148932_china,0
3719227334515148243_china,0
2345091093375390045_us,2
13806835023216017062_china,0
2821759465575033175_us,2
1294886190183818611_us,2
1237020808919467161_india,1
1711211918436089846_india,1
10002291241969021992_china,0
9438832108512438114_china,0
4729153337409610323_us,2
7903438856307251129_us,2
15562103647426452008_india,1
11905837102352708395_india,1
12090709690547053214_us,2
6657090795800343268_india,1
3713687155097301151_india,1
8767386327809108902_us,2
11669069020363017414_india,1
11156082487410775571_us,2
5567592147818430046_india,1
5200936309383909608_china,0
2199726813201913809_us,2
14882126361953129016_us,2
9512483324502552757_india,1
9413572418563642780_china,0
16724417839240208695_india,1
8833369547533570328_us,2
10566994243272050718_india,1
574975210633522943_china,0
9046560756276995098_china,0
7561240144175250357_us,2
3368763798871207333_india,1
1776349083372043498_us,2
10250427116689557130_india,1
7679790103138027407_us,2
5583501728910319248_china,0
4168423487143222900_india,1
10491225526663105725_us,2
7056718571011285085_us,2
3223720863872753462_india,1
1361181129485507128_us,2
14163342055118619846_india,1
7370828148226306579_us,2
7482850165909544683_india,1
